"sno","state","category","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
85,"Rajasthan",1,9.28636363636364,34.9363636363636,15.545,13.3638888888889,13.6971428571429,13.056,10.3208333333333,7.73913043478261,17.1411764705882,14.8152542372881,11.6936170212766,15.7460317460317,16.1023255813953,14.5151515151515,11.2537037037037,11.3142857142857,10.6041666666667,6.95246800731261,8.28702928870292,7.95236220472442,7.79205548549813,7.40683760683762,6.64835443037974,7.60224263035102,7.79776847977685,9.15044701986755,7.83016476552598,8.47073577809591,7.49088699878493
86,"Rajasthan",2,6.36842105263158,24.4272727272727,17.1888888888889,10.0416666666667,10.3309523809524,11.7833333333333,8.98055555555556,7.70555555555556,15.0666666666667,12.4770114942529,9.26388888888889,9.939,12.2938461538461,12.574,7.48541666666666,7.696,10.2239583333333,6.13816534541336,6.99954751131222,6.11250000000001,6.23079268292683,6.39344750558452,5.83606687898088,6.2228152980307,6.3596837944664,7.91666666666667,6.42035742035742,6.71671388101983,6.51002227171492
87,"Rajasthan",3,5.95,28.6818181818182,3.9,13.8083333333333,12.1833333333333,17.8185185185185,23.8971428571429,23.0894736842105,22.8703703703704,22.0203389830509,15.94,16.645,14.1744680851064,17.1321428571429,16.1694915254237,15.5672413793103,0,0,0,0,0,0,0,0,0,0,0,0,0
88,"Sikkim",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,"Sikkim",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0
90,"Sikkim",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,"Tamil Nadu",1,21.1857142857143,19.1151515151515,21.0896551724138,27.3,19.1681818181818,13.8466666666667,10.225,11.1708860759494,22.7036363636364,7.27407407407408,16.23125,10.9142857142857,11.1421052631579,12.4333333333333,17.3631578947368,25.515,0,7.0577659574468,12.2024844720497,13.3414715719064,13.6720967741935,12.3846737481032,11.5098712446352,9.77722014927463,13.8499257057949,12.1560178306092,12.6331811263318,10.8266360505166,10.8146143437077
92,"Tamil Nadu",2,11.3,7.75666666666667,12.0129032258065,11.4631578947368,8.94210526315789,6.70714285714286,8.5125,7.645,5.47714285714286,7.7,6.57777777777778,6.69333333333333,3.4,5.81224489795918,5.14029850746269,5.78888888888889,0,5.82233516483517,10.010582010582,10.8116438356164,12.6201550387597,11.7101809954751,9.65358851674641,7.42709650235652,7.52232142857143,9.02544769085768,11.2172670097198,11.7335657370518,10.4382597568778
93,"Tamil Nadu",3,0,0,0,0,5.85,0,0,5.05,6.48947368421053,4.81960784313725,9.96833333333333,11.7418604651163,6.04912280701754,12.608,2.175,9.76964285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
94,"Telangana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06966666666667,5.77428571428571
95,"Telangana",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03917525773196,5.15236051502146
96,"Telangana",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16981132075472,4.81481481481481
97,"Tripura",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"Tripura",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"Tripura",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
