"sno","state","category","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
99,"Tripura",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"Uttar Pradesh",1,18.108,18.6060606060606,24.6767441860465,25.9246153846154,27.7459016393443,15.7714285714286,31.692,20.4871794871795,21.88,30.3754098360656,27.5753246753247,29.1168831168831,25.1673913043478,28.33875,28.8766666666667,26.4217948717949,0,28.0177187153931,22.441282051282,25.710735586481,26.7217749313814,26.790243902439,28.5210591133005,30.9730476410675,31.3718363463368,31.9717481203008,28.7745762711864,28.1321557971014,30.2473294987675
101,"Uttar Pradesh",2,3.73181818181818,8.62941176470588,12.6612903225806,16.0391304347826,13.2363636363636,15.06,25.6267857142857,16.9065217391304,12.5631578947368,17.0352941176471,14.6852941176471,15.5720588235294,16.0304347826087,18.6823529411765,21.8797101449275,19.255223880597,0,22.3788716814159,23.37995951417,23.2241252302025,26.7698007153807,29.0477171492204,28.0343481138319,29.2502104466615,29.3098143236074,28.2728613693998,26.0542144835774,27.7046530989824,27.4835831548894
102,"Uttar Pradesh",3,19.075,13.38,5.088,9.12666666666667,17.4941176470588,4.43333333333333,12.1048192771084,15.9567567567568,17.7039473684211,22.5450980392157,14.8988764044944,21.2430555555556,16.0532467532468,19.1613636363636,15.37375,16.515,0,0,20.0835249042146,23.6196363636364,24.723754789272,26.4999999999999,23.4772963604852,0,22.953074433657,0,22.4459770114943,20.1251798561151,22.2940717628705
103,"Uttarakhand",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.96125,14.0020432098519,30.025641025641,15.8467153284672,0,15.7397260273973
104,"Uttarakhand",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2380952380952,0,0,0,0,0,19.97095,11.1015625,28.3628318584071,13.2475490196078,0,14.4411764705882
105,"Uttarakhand",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"Uttaranchal",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8142857142857,21.4461538461538,0,0,0,0,0,0,0
107,"Uttaranchal",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8241379310345,26.3636363636364,26.4794520547945,28.0820512820513,0,0,0,0,0,0,0
108,"Uttaranchal",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"West Bengal",1,56.8217391304348,79.3104166666667,76.05,58.4161290322581,64.1661538461539,44.6324324324324,107.430985915493,143.178571428571,140.095,6.06825396825397,88.74,46.9125,37.4833333333333,56.7631578947368,60.8405797101449,60.2861111111111,0,57.2835862068965,54.6907056798623,61.093410041841,62.0971830985915,70.6758409785933,71.0170018281536,65.5916196265739,58.1189710610932,59.5231927710843,67.7849324324324,60.1918819188192,44.9993849938499
110,"West Bengal",2,17.8363636363636,0,0,29.8916666666667,39.7590909090909,35.7857142857143,34.2352941176471,26.3571428571429,26.5291666666667,26.8272727272727,30.1045454545455,31,26.125,30.1958333333333,66.5708333333333,74.3166666666666,0,64.2140350877193,50.4848484848485,52.7734649122807,52.5495951417005,62.7126535626536,57.5203539823009,62.733225545675,54.9925149700599,49.6739130434783,60.5164705882353,54.9094339622642,47.3501722158439
111,"West Bengal",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
